,index,store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,month,year,sales
54856,206961,148,5,839,1,1,0,0,5,2014,8941.358
54857,540657,14,5,748,1,1,0,0,5,2015,7119.578
54858,533337,961,5,738,1,0,0,1,4,2013,5809.8354
54859,86598,833,3,389,1,0,0,0,6,2015,4059.231
54860,533651,527,6,1005,1,0,0,0,10,2014,9241.96
54861,323744,998,7,0,0,0,0,0,5,2013,85.27314
54862,417501,213,6,699,1,0,0,0,5,2015,8826.397
54863,62936,80,4,593,1,1,0,0,2,2015,7146.157
54864,412881,545,6,753,1,0,0,0,1,2013,6950.3867
54865,661184,991,2,598,1,0,0,0,2,2013,4717.0474
54866,56970,673,4,543,1,0,0,1,4,2015,5421.491
54867,104626,442,2,361,1,0,0,0,1,2014,3065.0315
54868,622266,27,2,1050,1,0,0,1,5,2013,7530.7866
54869,345463,449,4,1665,1,1,0,0,1,2013,12585.328
54870,589805,416,4,1263,1,0,0,0,5,2015,9733.763
54871,114873,794,6,359,1,0,0,0,8,2014,3044.7935
54872,210104,853,7,0,0,0,0,0,10,2014,-1.7551636
54873,497568,713,5,1250,1,1,0,0,1,2013,10680.411
54874,542461,718,6,666,1,0,0,0,7,2014,6286.616
54875,438636,141,6,456,1,0,0,0,4,2014,4146.805
54876,417263,996,1,1280,1,1,0,0,6,2014,14985.699
54877,143087,415,5,525,1,0,0,0,3,2015,6020.932
54878,27510,1043,2,876,1,0,0,0,3,2015,5593.5425
54879,185913,323,1,559,1,0,0,0,2,2014,5041.2256
54880,340105,292,6,400,1,0,0,0,6,2013,3601.9878
54881,486293,842,2,1034,1,1,0,0,6,2013,11715.811
54882,124669,1005,2,838,1,0,0,0,11,2014,5500.415
54883,636423,270,1,1202,1,0,0,0,9,2014,8696.829
54884,198848,938,4,939,1,1,0,0,5,2014,9210.257
54885,588786,446,3,539,1,0,0,0,6,2015,4665.869
54886,20281,122,7,0,0,0,0,0,3,2015,-19.719856
54887,310736,654,1,1223,1,1,0,0,12,2014,13048.099
54888,403695,772,3,326,1,0,0,0,1,2013,2883.5356
54889,455003,463,6,602,1,0,0,0,6,2014,5749.8765
54890,417563,462,4,636,1,1,0,0,10,2014,6260.814
54891,297112,157,6,812,1,0,0,0,5,2014,8123.88
54892,267904,584,2,453,1,1,0,0,5,2013,5250.7007
54893,704293,387,4,1556,1,0,0,0,2,2013,11653.8955
54894,630564,58,3,443,1,0,0,0,2,2014,4567.876
54895,123711,418,2,687,1,1,0,0,2,2014,6799.923
54896,265760,912,6,620,1,0,0,0,7,2013,5846.468
54897,459756,160,2,464,1,0,0,0,6,2013,5383.0
54898,82190,1032,4,951,1,1,0,0,6,2014,9088.54
54899,483337,587,3,816,1,1,0,1,6,2015,8391.226
54900,243678,252,6,640,1,0,0,0,10,2014,6866.344
54901,691143,152,4,487,1,0,0,0,1,2015,4558.182
54902,20152,86,2,748,1,1,0,1,8,2013,6240.7886
54903,97820,945,5,581,1,1,0,0,3,2013,5231.977
54904,117102,312,1,627,1,1,0,0,4,2014,7089.58
54905,382912,804,6,567,1,0,0,0,1,2013,6115.2104
54906,373629,348,1,823,1,1,0,0,2,2014,10017.493
54907,709736,844,3,537,1,1,0,0,9,2014,4477.355
54908,337082,286,7,0,0,0,0,0,3,2013,58.21187
54909,167908,331,3,579,1,0,0,1,8,2014,4810.513
54910,631650,478,2,835,1,1,0,1,7,2013,7826.141
54911,67311,1075,2,979,1,0,0,0,11,2014,9577.305
54912,197697,173,3,906,1,0,0,1,4,2015,6807.54
54913,656657,191,5,631,1,0,0,1,4,2014,5709.367
54914,541290,579,6,891,1,0,0,0,11,2014,7858.1597
54915,185225,1028,2,416,1,0,0,1,7,2014,3662.8767
54916,436256,465,2,463,1,0,0,0,2,2014,4582.615
54917,109952,612,7,0,0,0,0,0,12,2013,20.70305
54918,468297,265,7,0,0,0,0,0,6,2015,-41.83051
54919,592050,787,1,1348,1,1,0,1,7,2013,13672.856
54920,448446,217,4,540,1,0,0,0,1,2013,3781.3044
54921,37302,1091,7,0,0,0,0,0,4,2014,1.2149706
54922,113715,202,1,582,1,1,0,0,5,2013,7631.3545
54923,473375,932,6,472,1,0,0,0,1,2013,4203.459
54924,148155,716,1,508,1,1,0,0,1,2015,6590.1055
54925,377746,721,7,0,0,0,0,0,12,2013,55.085957
54926,508694,626,5,960,1,1,0,1,7,2013,10207.993
54927,373753,920,1,784,1,1,0,0,3,2015,8642.874
54928,121977,217,2,715,1,1,0,0,2,2014,5874.5815
54929,44995,1091,5,619,1,0,0,0,9,2013,6049.6855
54930,337420,741,4,878,1,1,0,0,5,2013,8431.156
54931,506745,1022,4,1090,1,1,0,0,10,2014,9160.114
54932,428992,655,4,558,1,0,0,0,10,2013,4975.2573
54933,444748,119,5,831,1,1,0,1,5,2014,8287.896
54934,601256,530,4,803,1,1,0,0,5,2014,7803.957
54935,534331,660,3,630,1,1,0,0,1,2015,6962.3145
54936,502646,102,2,1240,1,1,0,1,10,2013,9255.33
54937,21865,557,6,690,1,0,0,0,4,2013,4918.3696
54938,642564,413,6,614,1,0,0,0,2,2013,5925.009
54939,337295,636,3,598,1,0,0,1,5,2015,5998.9507
54940,595924,1049,6,662,1,0,0,0,11,2013,5912.6953
54941,674946,951,3,1000,1,1,0,0,6,2015,10883.989
54942,659401,635,2,892,1,1,0,0,3,2013,8530.65
54943,229574,39,1,536,1,0,0,0,11,2013,4215.955
54944,194657,151,2,520,1,1,0,0,1,2014,6379.786
54945,300351,948,7,2115,1,0,0,0,4,2015,11087.408
54946,576727,975,4,716,1,0,0,0,3,2014,5757.3315
54947,701646,1055,1,1204,1,1,0,1,2,2015,11537.483
54948,102677,158,7,0,0,0,0,0,4,2013,-23.00957
54949,655570,800,6,421,1,0,0,0,2,2015,4102.259
54950,255302,621,5,872,1,1,0,0,1,2014,7420.509
54951,130820,668,2,1220,1,1,0,0,1,2014,10306.172
54952,359921,734,2,496,1,0,0,1,10,2014,4440.292
54953,112048,801,4,583,1,0,0,1,7,2015,5715.934
54954,34329,135,5,521,1,0,0,0,7,2015,5325.129
54955,516589,1076,2,516,1,1,0,0,1,2013,4979.2637
54956,81907,348,3,620,1,0,0,0,3,2014,6259.339
54957,431214,615,6,1241,1,0,0,0,4,2013,9367.677
54958,128557,346,5,736,1,0,0,0,5,2015,8176.4023
54959,291912,1078,2,392,1,0,0,1,8,2014,3565.8516
54960,53641,158,6,703,1,0,0,0,1,2015,7269.777
54961,294863,132,7,0,0,0,0,0,3,2014,7.812488
54962,341622,721,4,818,1,0,0,0,2,2013,7121.3345
54963,194712,504,3,892,1,1,0,0,1,2014,6827.353
54964,519774,495,3,0,0,1,1,0,5,2013,53.765507
54965,513691,372,7,0,0,0,0,0,6,2013,46.40873
54966,486270,783,3,590,1,0,0,0,6,2013,4900.057
54967,353926,204,6,413,1,0,0,0,7,2013,3957.3926
54968,539025,148,3,639,1,0,0,1,7,2014,6031.649
54969,130412,201,7,0,0,0,0,0,8,2014,66.13017
54970,406552,1008,5,562,1,0,0,1,7,2013,4514.8315
54971,87966,639,6,332,1,0,0,0,2,2013,3371.803
54972,199361,362,2,1012,1,0,0,0,4,2014,7699.5137
54973,245893,293,7,0,0,0,0,0,2,2014,-26.762972
54974,239072,66,6,438,1,0,0,0,12,2014,4545.73
54975,373067,779,2,728,1,0,0,1,8,2013,5567.0747
54976,322733,516,5,633,1,0,0,0,6,2015,5864.9487
54977,547852,797,3,356,1,1,0,0,3,2013,3361.025
54978,377326,13,2,286,1,0,0,0,6,2015,3462.3262
54979,342109,117,7,0,0,0,0,0,10,2014,-33.736397
54980,554406,945,3,574,1,1,0,0,3,2013,5215.673
54981,560100,237,2,530,1,0,0,0,7,2014,4709.205
54982,624103,412,3,726,1,1,0,1,3,2013,9021.506
54983,47798,806,5,587,1,1,0,0,10,2013,7314.025
54984,643579,870,3,861,1,0,0,0,3,2014,5953.615
54985,108569,165,2,410,1,0,0,0,6,2015,3901.3806
54986,531723,213,6,647,1,0,0,0,2,2014,7947.5723
54987,86430,242,2,356,1,1,0,0,3,2015,4299.4736
54988,296477,566,6,367,1,0,0,0,9,2013,3210.5432
54989,417895,161,2,906,1,1,0,0,4,2013,9082.155
54990,410382,10,7,0,0,0,0,0,9,2013,-3.955449
54991,42461,936,3,678,1,0,0,0,9,2014,5390.7505
54992,268204,486,3,434,1,0,0,1,4,2013,4024.1804
54993,669574,1055,5,1085,1,0,0,0,2,2013,8177.7036
54994,54739,77,3,598,1,1,0,0,4,2013,5653.6885
54995,236530,722,5,1398,1,1,0,0,1,2015,9490.118
54996,140897,315,5,475,1,1,0,0,3,2014,4631.7246
54997,80646,33,2,717,1,0,0,0,6,2014,7164.0024
54998,46876,911,6,780,1,0,0,0,10,2013,6961.2407
54999,86062,1090,5,724,1,0,0,0,7,2014,6599.3267
55000,4933,921,6,484,1,0,0,0,4,2014,4617.7983
55001,320621,786,4,599,1,1,0,0,2,2014,5289.17
55002,610383,876,4,0,0,0,0,1,7,2015,-50.531273
55003,696925,239,7,0,0,0,0,0,5,2014,-97.24003
55004,639905,546,7,0,0,0,0,0,11,2014,45.411617
55005,68588,955,2,432,1,0,0,0,5,2015,3996.2402
55006,21476,965,4,995,1,1,0,0,4,2014,10043.867
55007,559101,103,5,460,1,1,0,1,8,2014,4907.4
55008,242011,781,6,324,1,0,0,0,1,2013,2841.2927
55009,380709,111,6,634,1,0,0,0,11,2014,6102.6655
55010,352409,504,5,966,1,1,0,0,7,2015,7380.415
55011,672466,8,6,343,1,0,0,0,4,2014,2847.3132
55012,706394,1105,1,599,1,1,0,0,4,2013,6765.9893
55013,415568,1088,4,304,1,1,0,0,2,2013,3248.8467
55014,596556,603,2,1161,1,1,0,0,7,2015,9706.972
55015,646590,970,4,386,1,1,0,1,7,2015,3193.1155
55016,205988,123,3,1312,1,1,0,0,12,2014,12257.392
55017,332748,798,6,324,1,0,0,0,3,2013,2965.2537
55018,248409,576,3,1021,1,1,0,0,4,2015,9384.197
55019,499587,121,6,336,1,0,0,0,6,2013,3002.0645
55020,230522,148,4,941,1,1,0,0,12,2014,10528.035
55021,585696,724,3,635,1,1,0,1,10,2014,6170.743
55022,16050,26,1,1236,1,0,0,1,12,2013,12916.879
55023,334703,664,2,639,1,1,0,0,11,2013,6361.112
55024,438406,663,4,1064,1,1,0,0,9,2013,8559.529
55025,427927,118,4,464,1,0,0,0,8,2013,4115.5225
55026,544271,48,2,377,1,1,0,1,3,2015,5073.259
55027,328829,256,1,2405,1,1,0,0,12,2013,19073.908
55028,306704,402,2,499,1,0,0,1,10,2014,4429.6025
55029,299151,1055,7,0,0,0,0,0,10,2013,-34.476685
55030,232512,892,7,0,0,0,0,0,11,2013,56.669895
55031,133423,9,5,471,1,0,0,1,8,2013,4464.1377
55032,692961,615,5,1241,1,1,0,0,11,2014,10573.669
55033,189248,262,3,3139,1,0,0,0,4,2013,16396.182
55034,110831,410,4,661,1,0,0,0,4,2014,6131.362
55035,446172,318,3,689,1,1,0,0,6,2014,7725.404
55036,493139,857,2,877,1,0,0,0,12,2014,6630.8413
55037,320850,62,7,0,0,0,0,0,8,2014,26.333849
55038,187509,868,4,486,1,0,0,1,4,2014,4940.2363
55039,660840,817,2,2924,1,1,0,0,2,2015,22127.201
55040,404299,482,2,812,1,1,0,0,3,2013,7388.387
55041,616203,963,3,1070,1,1,0,0,3,2015,10515.567
55042,27375,961,4,604,1,0,0,1,1,2013,5001.6133
55043,188343,529,4,812,1,1,0,0,2,2014,8279.969
55044,330950,177,4,0,0,0,1,0,5,2015,-26.628883
55045,196478,503,6,421,1,0,0,0,11,2013,4534.9106
55046,518925,236,2,820,1,0,0,0,8,2014,6755.788
55047,73367,166,3,665,1,0,0,0,2,2013,4825.696
55048,181587,507,1,828,1,1,0,0,5,2015,10123.295
55049,707139,154,3,584,1,0,0,0,1,2014,5513.138
55050,594158,667,3,694,1,1,0,0,10,2013,7157.0605
55051,606629,508,2,610,1,1,0,0,2,2013,7697.8696
55052,266593,7,7,0,0,0,0,0,11,2014,-6.2380943
55053,501666,936,6,816,1,0,0,0,8,2013,6645.526
55054,383336,654,1,1035,1,1,0,0,5,2015,10968.132
55055,107905,611,1,596,1,1,0,0,10,2013,7539.008
55056,645464,438,7,0,0,0,0,0,12,2013,-12.262111
55057,624977,246,3,794,1,0,0,0,1,2014,6127.9795
55058,63832,922,6,712,1,0,0,0,10,2013,6351.6187
55059,39789,566,6,345,1,0,0,0,7,2013,3011.1074
55060,17694,257,2,666,1,1,0,0,7,2015,7034.701
55061,661028,1105,5,579,1,1,0,0,4,2014,5766.623
55062,47498,123,2,1299,1,1,0,1,7,2013,11120.937
55063,465181,1056,1,338,1,1,0,0,5,2013,3736.9783
55064,472848,446,2,855,1,1,0,0,7,2013,8456.0625
55065,344760,885,7,0,0,0,0,0,1,2014,20.968563
55066,618152,978,2,858,1,0,0,0,10,2014,6430.8555
55067,94072,784,3,820,1,1,0,0,11,2014,7946.031
55068,404010,561,2,755,1,1,0,0,2,2014,7388.9473
55069,342040,270,7,0,0,0,0,0,4,2015,-5.754975
55070,700914,63,5,601,1,0,0,0,11,2013,6025.1475
55071,274192,596,3,874,1,1,0,0,7,2015,6345.8755
55072,669090,888,2,765,1,1,0,0,5,2013,7936.9307
55073,134201,1035,1,732,1,1,0,1,10,2014,7345.014
55074,408726,512,1,1271,1,1,0,1,9,2013,7658.4907
55075,691420,1011,2,1115,1,1,0,0,7,2013,10571.644
55076,182390,171,4,780,1,0,0,0,5,2015,7342.2847
55077,381304,778,3,680,1,0,0,0,6,2015,5597.821
55078,373030,130,2,585,1,1,0,0,4,2013,5945.799
55079,292575,335,5,2824,1,1,0,0,1,2015,17112.209
55080,398451,208,3,312,1,0,0,0,1,2015,2539.9326
55081,3641,112,2,828,1,1,0,0,11,2014,8156.9194
55082,392363,184,7,0,0,0,0,0,3,2014,21.93444
55083,196656,60,2,907,1,1,0,1,7,2015,10654.165
55084,231039,1023,5,601,1,0,0,1,8,2014,4972.4014
55085,322760,71,6,622,1,0,0,0,6,2014,6157.939
55086,640542,956,4,512,1,1,0,0,1,2014,4813.3066
55087,488852,1093,6,747,1,0,0,0,1,2014,6360.0474
55088,409237,525,2,934,1,0,0,1,12,2014,10560.737
55089,524165,817,6,2109,1,0,0,0,9,2014,14189.816
55090,600658,591,4,480,1,0,0,0,2,2015,4653.006
55091,147903,354,1,599,1,0,0,0,10,2014,6121.009
55092,170190,981,5,774,1,0,0,0,2,2014,7243.588
55093,677276,545,1,1289,1,1,0,1,10,2014,14464.574
55094,299246,642,7,0,0,0,0,0,6,2014,-46.21805
55095,45270,530,3,448,1,1,0,0,3,2014,3860.8694
55096,33153,41,1,663,1,1,0,0,12,2013,8234.022
55097,249081,318,3,0,0,0,3,1,12,2013,31.303106
55098,161289,687,7,0,0,0,0,0,12,2013,-12.901357
55099,198025,78,7,0,0,0,0,0,4,2014,-55.074047
55100,230025,824,3,1056,1,1,0,0,11,2013,9471.259
55101,463399,1072,5,744,1,1,0,0,3,2015,6962.85
55102,501316,107,1,1046,1,0,0,0,9,2013,8733.229
55103,140940,425,5,378,1,0,0,0,4,2013,2656.7197
55104,8994,856,3,823,1,0,0,0,10,2014,6002.573
55105,219168,260,3,912,1,1,0,0,11,2013,7865.958
55106,526059,723,2,448,1,0,0,0,11,2013,4931.368
55107,400034,509,3,472,1,0,0,0,9,2014,4615.0176
55108,9169,507,7,0,0,0,0,0,9,2013,97.63643
55109,534599,165,3,452,1,0,0,0,1,2014,3846.8594
55110,601486,524,3,755,1,0,0,0,2,2014,7169.2217
55111,184405,300,5,646,1,0,0,1,7,2013,5374.232
55112,526975,328,6,276,1,0,0,0,4,2013,2299.4216
55113,398854,371,3,555,1,1,0,1,7,2013,7081.9907
55114,324773,337,5,0,0,1,1,0,5,2015,61.8024
55115,681312,603,2,1000,1,1,0,0,7,2013,7978.8506
55116,64481,801,3,558,1,1,0,1,3,2013,6321.1636
55117,118273,10,3,586,1,1,0,0,9,2013,5689.6216
55118,99706,650,3,689,1,1,0,1,3,2013,7280.638
55119,287897,223,7,0,0,0,0,0,8,2013,-6.362446
55120,233876,39,4,737,1,1,0,1,8,2013,6905.608
55121,528386,456,2,812,1,0,0,0,11,2013,5738.6562
55122,406827,192,6,1068,1,0,0,0,5,2015,14315.008
55123,248889,671,2,541,1,0,0,1,10,2013,4991.231
55124,134060,820,6,1164,1,0,0,0,4,2014,12821.765
55125,72433,242,6,261,1,0,0,1,8,2014,2582.6367
55126,277733,647,5,734,1,1,0,0,1,2013,6096.41
55127,499022,554,3,613,1,0,0,0,3,2015,4176.9263
55128,396681,504,3,1024,1,1,0,1,7,2013,8154.9453
55129,86291,495,7,0,0,0,0,0,10,2014,91.39046
55130,372215,1050,3,394,1,0,0,0,1,2014,4749.702
55131,63121,26,3,491,1,1,0,0,9,2014,5719.149
55132,273015,498,6,942,1,0,0,0,4,2013,6768.2393
55133,115024,1025,5,882,1,0,0,0,5,2015,7396.1147
55134,485850,501,4,552,1,0,0,0,11,2013,4810.8203
55135,126527,439,1,835,1,0,0,0,9,2013,6486.008
55136,295283,33,5,693,1,0,0,1,4,2015,7152.7183
55137,212436,772,1,361,1,0,0,1,7,2013,2965.717
55138,10316,1104,7,0,0,0,0,0,9,2013,58.387062
55139,38401,80,5,574,1,1,0,0,1,2013,6728.235
55140,301886,618,7,0,0,0,0,0,1,2013,120.025986
55141,250619,272,7,0,0,0,0,0,3,2013,-42.242096
55142,501561,1061,2,609,1,1,0,0,2,2015,7912.83
55143,427865,1075,7,0,0,0,0,0,7,2013,-12.794336
55144,398043,297,4,672,1,0,0,0,7,2013,5563.7554
55145,195762,102,4,1114,1,1,0,1,10,2014,8150.587
55146,340276,1098,1,787,1,0,0,0,9,2013,5450.0107
55147,558731,454,3,640,1,0,0,0,1,2014,5164.4326
55148,644775,71,5,674,1,0,0,0,3,2014,6028.1313
55149,208078,442,7,0,0,0,0,0,1,2013,-48.59486
55150,78030,441,6,743,1,0,0,0,9,2014,6186.351
55151,222580,141,1,707,1,1,0,0,11,2014,6998.4014
55152,58453,759,5,915,1,1,0,0,11,2013,8102.698
55153,484146,1101,6,711,1,0,0,0,5,2013,6890.765
55154,225386,897,2,330,1,1,0,0,3,2014,3464.653
55155,9089,888,1,1055,1,1,0,0,12,2013,12060.311
55156,378286,570,2,837,1,1,0,1,6,2015,7332.364
55157,124361,718,2,978,1,1,0,0,4,2013,9275.284
55158,378061,964,5,1435,1,1,0,0,7,2014,11062.869
55159,306142,6,6,399,1,0,0,0,11,2014,3588.9258
55160,291048,881,1,536,1,0,0,0,11,2013,4300.9194
55161,165222,369,3,553,1,1,0,0,4,2014,6705.527
55162,675002,919,4,756,1,1,0,0,6,2014,6492.9497
55163,663578,387,1,1387,1,1,0,0,4,2015,14246.099
55164,364228,13,4,0,0,1,1,1,8,2013,97.56402
55165,535024,791,2,804,1,1,0,1,3,2013,8757.288
55166,694259,1075,5,1124,1,1,0,0,3,2014,11098.466
55167,343016,894,2,1123,1,1,0,0,6,2015,9851.764
55168,398215,11,3,1276,1,1,0,0,6,2015,9738.778
55169,612143,236,1,1118,1,1,0,0,10,2014,10943.251
55170,384994,870,5,0,0,1,1,0,10,2014,-86.36244
55171,227146,422,3,522,1,1,0,0,11,2014,5260.9233
55172,230313,77,4,767,1,1,0,0,3,2013,7845.971
55173,547362,948,6,1413,1,0,0,0,10,2014,8309.869
55174,206226,462,5,584,1,0,0,0,4,2015,5325.113
55175,476734,104,3,1186,1,0,0,0,4,2014,8293.567
55176,107086,57,6,635,1,0,0,0,7,2015,7346.6094
55177,229797,986,6,575,1,0,0,0,2,2015,4618.2017
55178,173565,834,7,0,0,0,0,0,3,2015,-31.198423
55179,232346,653,1,512,1,0,0,0,11,2014,4927.1953
55180,500739,761,4,1046,1,1,0,0,3,2013,8083.366
55181,446773,912,4,1020,1,1,0,1,4,2015,10938.7295
55182,662328,209,3,568,1,1,0,0,5,2015,5751.164
55183,166473,768,1,0,0,0,2,1,4,2014,-60.97565
55184,688776,900,1,673,1,1,0,1,8,2013,7540.478
55185,657092,912,5,740,1,0,0,0,10,2014,5870.8984
55186,669546,136,5,340,1,0,0,0,3,2013,4105.584
55187,160679,627,7,0,0,0,0,1,8,2013,84.67524
55188,528076,800,3,380,1,0,0,0,9,2013,3382.5266
55189,252095,508,1,837,1,1,0,0,2,2013,9716.29
55190,354155,287,3,632,1,0,0,1,9,2013,6275.7114
55191,76376,110,1,544,1,1,0,0,1,2015,5875.021
55192,442980,651,3,946,1,1,0,0,4,2015,9284.188
55193,242874,918,5,642,1,1,0,0,7,2013,5676.017
55194,14176,40,3,592,1,0,0,0,6,2013,4783.8296
55195,228402,18,2,719,1,1,0,0,6,2013,6729.76
55196,648856,862,4,995,1,0,0,0,3,2014,6641.907
55197,188770,686,3,797,1,0,0,0,5,2014,7062.0156
55198,12637,309,7,0,0,0,0,0,11,2014,19.740751
55199,382688,754,4,944,1,1,0,0,1,2015,8713.389
55200,577004,564,4,416,1,0,0,0,1,2015,4037.73
55201,350584,961,4,603,1,1,0,1,10,2013,5536.638
55202,562930,215,6,674,1,0,0,0,12,2013,8426.732
55203,387914,340,4,1058,1,1,0,0,12,2013,10624.25
55204,654578,734,6,406,1,0,0,0,10,2014,3830.2961
55205,584582,443,6,392,1,0,0,0,3,2013,3508.9514
55206,596212,774,3,691,1,0,0,0,1,2014,5767.7427
55207,377495,905,4,1640,1,1,0,0,12,2013,13101.693
55208,475590,74,7,0,0,0,0,0,7,2015,-7.2660775
55209,422299,262,7,4144,1,0,0,0,2,2013,28409.426
55210,20666,38,1,394,1,0,0,0,1,2013,3772.2202
55211,269422,600,7,0,0,0,0,0,5,2015,35.435196
55212,437484,805,7,0,0,0,0,0,6,2014,46.293888
55213,432009,335,6,1602,1,0,0,0,9,2013,9430.656
55214,484643,967,2,1064,1,1,0,0,7,2014,9954.964
55215,467585,546,5,1583,1,1,0,0,11,2013,13619.09
55216,272009,730,7,0,0,0,0,0,3,2014,-52.19045
55217,464875,843,5,1172,1,1,0,1,10,2014,11514.924
55218,437969,968,4,855,1,1,0,0,1,2015,7557.936
55219,100134,376,2,1214,1,1,0,0,12,2014,12031.337
55220,237819,618,2,544,1,1,0,0,3,2014,7165.009
55221,363758,374,6,494,1,0,0,0,7,2014,5327.4443
55222,578736,53,5,534,1,0,0,0,3,2014,5236.256
55223,606310,113,2,467,1,0,0,0,7,2015,4420.1226
55224,245429,718,4,683,1,0,0,1,8,2014,6069.5986
55225,708671,439,2,876,1,0,0,1,5,2015,7688.682
55226,49418,1112,3,782,1,0,0,1,4,2013,7832.141
55227,323478,401,7,0,0,0,0,0,12,2014,16.803293
55228,360110,513,3,1697,1,1,0,0,11,2013,12969.202
55229,264762,59,6,245,1,0,0,0,8,2014,2326.1792
55230,359824,253,7,0,0,0,0,0,8,2013,51.279213
55231,388191,942,1,523,1,1,0,0,1,2015,6610.834
55232,364260,1004,5,506,1,1,0,0,5,2013,5626.615
55233,172045,156,4,1237,1,1,0,1,3,2013,12570.921
55234,582155,678,5,1005,1,1,0,0,12,2014,10015.406
55235,550942,279,5,674,1,1,0,0,4,2013,7245.475
55236,51106,933,2,764,1,0,0,0,6,2013,6005.7676
55237,312778,454,6,223,1,0,0,0,11,2013,2048.328
55238,356783,1023,3,600,1,1,0,0,6,2015,6429.944
55239,67817,610,1,0,0,0,2,1,4,2013,41.108883
55240,416566,859,1,724,1,1,0,0,6,2013,7008.1387
55241,4052,221,6,537,1,0,0,0,10,2014,5163.972
55242,516465,321,3,573,1,0,0,0,10,2013,5359.317
55243,472118,829,6,836,1,0,0,0,6,2013,6302.2705
55244,478942,447,6,558,1,0,0,0,9,2014,5033.9033
55245,679600,292,7,0,0,0,0,0,1,2013,-36.20941
55246,24972,825,4,444,1,0,0,0,2,2014,3958.2976
55247,641419,96,6,212,1,0,0,0,3,2015,2160.1792
55248,225323,15,7,0,0,0,0,0,11,2013,-38.480522
55249,13042,455,7,0,0,0,0,0,3,2013,25.3343
55250,651772,999,2,639,1,0,0,1,4,2015,6840.702
55251,647947,48,2,357,1,0,0,0,9,2014,3524.3552
55252,157226,110,3,698,1,0,0,0,7,2015,6106.5254
55253,529527,191,7,0,0,0,0,0,7,2013,71.58463
55254,125449,88,3,796,1,1,0,0,10,2014,7494.3784
55255,342227,984,2,576,1,0,0,0,9,2014,4465.128
55256,278476,225,3,451,1,0,0,0,9,2013,4284.244
55257,250327,714,4,279,1,0,0,0,3,2014,3515.9348
55258,93247,549,2,523,1,1,0,1,3,2013,6083.05
55259,670096,1042,4,674,1,1,0,0,12,2014,6634.061
55260,515131,461,5,435,1,1,0,1,8,2013,4911.6416
55261,120272,616,6,630,1,0,0,0,9,2013,6468.7007
55262,375561,416,6,1196,1,0,0,0,5,2013,9411.075
55263,517607,842,2,848,1,1,0,1,2,2015,8269.747
55264,264977,747,2,762,1,1,0,1,8,2013,7994.5474
55265,482847,922,1,905,1,1,0,0,7,2013,10359.854
55266,637890,914,6,740,1,0,0,0,10,2013,6407.8877
55267,415815,578,3,1141,1,1,0,1,7,2015,10972.003
55268,596052,497,4,986,1,0,0,0,3,2015,6677.713
55269,365163,240,5,453,1,1,0,1,2,2015,4938.6567
55270,305158,1006,1,787,1,0,0,0,2,2015,5387.0635
55271,335819,209,3,738,1,1,0,1,8,2014,7157.1704
55272,494229,996,4,613,1,0,0,0,1,2014,5616.9253
55273,309343,683,2,948,1,1,0,0,3,2015,10435.1875
55274,52969,846,2,882,1,0,0,1,7,2014,6855.0605
55275,290328,1093,3,914,1,0,0,1,10,2013,7557.9653
55276,135831,1049,4,668,1,1,0,0,11,2013,5617.8086
55277,564642,686,2,1027,1,1,0,0,2,2014,10077.163
55278,535636,20,3,964,1,1,0,0,2,2014,8734.618
55279,473159,863,3,875,1,0,0,0,6,2013,6648.368
55280,284112,541,2,866,1,1,0,0,5,2014,7436.484
55281,53545,427,7,0,0,0,0,0,1,2014,47.26551
55282,588683,714,1,394,1,1,0,0,5,2014,5659.8794
55283,310091,615,6,1097,1,0,0,1,1,2013,8236.28
55284,511174,677,5,680,1,0,0,0,2,2014,5782.353
55285,670240,392,5,758,1,1,0,0,9,2013,8055.919
55286,69619,746,4,580,1,1,0,0,3,2015,6567.719
55287,490168,1046,6,582,1,0,0,0,3,2015,6600.8564
55288,377546,483,1,774,1,1,0,0,4,2015,8021.158
55289,252016,537,6,444,1,0,0,0,10,2013,4362.9272
55290,145684,980,5,591,1,0,0,0,10,2013,6041.369
55291,679435,1078,5,514,1,0,0,0,12,2014,5224.2983
55292,325490,339,7,0,0,0,0,0,4,2014,57.06459
55293,269536,284,7,0,0,0,0,0,9,2013,-33.160862
55294,432061,1092,4,1145,1,1,0,0,5,2015,12017.949
55295,311822,254,5,0,0,0,1,0,11,2013,123.6736
55296,670744,166,6,736,1,0,0,0,7,2015,5946.212
55297,379247,108,5,913,1,0,0,0,1,2014,8074.3887
55298,333891,966,4,0,0,0,1,0,5,2014,-33.43144
55299,510946,818,6,496,1,0,0,0,1,2014,4428.297
55300,149628,68,4,1125,1,1,0,1,7,2013,8485.603
55301,72893,712,3,512,1,0,0,1,5,2013,5710.4463
55302,237276,103,2,316,1,0,0,1,10,2013,2988.191
55303,7570,455,5,0,0,1,1,0,10,2014,-4.7503514
55304,33391,430,2,756,1,0,0,1,5,2015,7852.6743
55305,109789,246,1,874,1,0,0,0,11,2013,6875.5615
55306,609831,789,6,362,1,0,0,0,6,2015,3197.8845
55307,31509,823,5,581,1,0,0,0,7,2014,5775.988
55308,401537,804,7,0,0,0,0,0,1,2014,24.606583
55309,395192,979,6,389,1,0,0,0,1,2013,3161.0476
